source,work_no,row_index,final_score,consensus_rank,prize,raw_mean,classic_z,robust_z,percentile,cv_weighted_z,calibrated_weighted_z,review_count,expert_count,raw_mean_rank,classic_z_rank,robust_z_rank,percentile_rank,cv_weighted_z_rank,calibrated_weighted_z_rank
data2.1,553,555,257.8,423.0,未获奖,55.6,0.1558393353346344,0.13425577974343658,0.5615266106442577,0.15538086875195511,0.15538086875195517,5,5,331.0,377.0,384.0,354.0,375.0,376.0
data2.1,554,556,268.99,308.0,未获奖,54.6,0.37978023292662233,0.3366688919096851,0.6559173669467787,0.37888232379427667,0.4007857905554274,5,5,372.0,209.0,251.0,167.0,200.0,183.0
data2.1,555,557,227.39,669.0,未获奖,44.8,-0.45836101190961764,-0.7104635999820135,0.2773529411764706,-0.4658532201800556,-0.4686626734071564,5,5,669.0,668.0,684.0,692.0,671.0,672.0
data2.1,556,558,256.46,438.0,未获奖,58.4,0.1291943999202234,-0.01284744303764942,0.4807843137254902,0.1281376714268119,0.1432235732116147,5,5,212.0,401.0,467.0,510.0,397.0,387.0
data2.1,557,559,268.68,311.0,未获奖,52.4,0.3675824369780799,0.3166359398654016,0.5798319327731092,0.37658614498143594,0.40930129958629324,5,5,463.0,217.0,263.0,323.0,203.0,174.0
data2.1,558,560,254.56,458.0,未获奖,54.4,0.08038082718258857,0.08125444236969512,0.5244467787114846,0.08152700535652119,0.0203294618761436,5,5,379.0,438.0,419.0,435.0,434.0,472.0
data2.1,559,561,190.48,798.0,未获奖,36.2,-1.196088391595978,-1.4544473467986214,0.15637254901960784,-1.1844526678595657,-1.1844526678595657,5,5,784.0,799.0,795.0,791.0,797.0,797.0
data2.1,560,562,247.58,523.0,未获奖,51.6,-0.04841597611846236,-0.17288458203067675,0.4366666666666667,-0.04184647665354459,-0.04381427824233196,5,5,487.0,514.0,543.0,556.0,510.0,510.0
data2.1,561,563,257.01,431.0,未获奖,59.2,0.14016021768739084,0.03747170885981086,0.5042016806722689,0.14282390425904165,0.111280023520278,5,5,173.0,391.0,448.0,466.0,386.0,410.0
data2.1,562,564,210.81,744.0,未获奖,34.0,-0.7929074962280552,-0.7624373468161408,0.21260504201680672,-0.7933860383094101,-0.8161209840477401,5,5,804.0,743.0,695.0,752.0,743.0,748.0
data2.1,563,565,231.27,644.0,未获奖,46.4,-0.3988131319753025,-0.48622218796237415,0.3481372549019608,-0.39499204305801755,-0.3949920430580176,5,5,642.0,651.0,637.0,647.0,647.0,644.0
data2.1,564,566,246.65,537.0,未获奖,53.6,-0.07911587825412233,-0.11698344783181518,0.4553011204481793,-0.07728313640058762,-0.13303424391734836,5,5,410.0,532.0,526.0,538.0,529.0,559.0
data2.1,565,567,234.47,627.0,未获奖,46.2,-0.31600098285959527,-0.4987484449240823,0.34469187675070023,-0.3235550910561654,-0.3235550910561655,5,5,648.0,627.0,641.0,649.0,628.0,630.0
data2.1,566,568,120.35,886.0,未获奖,22.0,-2.592869968469863,-4.4122937182427275,0.02769607843137255,-2.6004773192978416,-2.5557485835626865,5,5,875.0,882.0,885.0,874.0,882.0,880.0
data2.1,567,569,243.38,563.0,未获奖,47.4,-0.13225621553225722,-0.20909213543774455,0.44686274509803925,-0.11778308269142479,-0.11778308269142475,5,5,613.0,561.0,559.0,545.0,554.0,553.0
data2.1,568,570,268.43,314.0,未获奖,59.4,0.3600092982488249,0.475355392393029,0.6816666666666666,0.3671195082116076,0.30878581217102913,5,5,164.0,225.0,166.0,124.0,216.0,261.0
data2.1,569,571,152.85,864.0,未获奖,24.8,-1.9430066562716237,-2.3973718024709525,0.058823529411764705,-1.948363387906641,-1.9483633879066413,5,5,857.0,859.0,852.0,852.0,859.0,859.0
data2.1,570,572,223.42,689.0,未获奖,41.0,-0.5406212571295417,-0.628721743654969,0.3142857142857143,-0.5221451651918833,-0.49559540702043486,5,5,726.0,689.0,670.0,666.0,684.0,677.0
data2.1,571,573,262.44,370.0,未获奖,60.0,0.23293144403019905,0.17429697721077728,0.5616666666666668,0.2290906698272063,0.24643209990276738,5,5,143.0,320.0,355.0,353.0,323.0,300.0
data2.1,572,574,266.36,332.0,未获奖,62.0,0.326885850831874,0.3221496341690595,0.6159663865546219,0.33117497063506396,0.3154001928638291,5,5,75.0,250.0,261.0,239.0,240.0,256.0
data2.1,573,575,229.38,658.0,未获奖,39.4,-0.42086332199731,-0.42567861264745116,0.353781512605042,-0.41195416146228764,-0.407247383783944,5,5,750.0,656.0,623.0,637.0,653.0,650.0
data2.1,574,576,215.41,722.0,未获奖,41.4,-0.6916810914160582,-0.7905557278280873,0.23361344537815126,-0.6895928628191728,-0.6895928628191729,5,5,723.0,722.0,700.0,736.0,722.0,721.0
data2.1,575,577,238.71,604.0,未获奖,52.6,-0.22592542719545383,-0.4293750699424942,0.38416666666666666,-0.21706485814011703,-0.22193606778656516,5,5,457.0,602.0,624.0,619.0,598.0,600.0
data2.1,576,578,269.32,303.0,未获奖,59.0,0.3757644210864758,0.43381122850334125,0.6179551820728291,0.37718505088326343,0.3771850508832635,5,5,184.0,213.0,187.0,234.0,202.0,205.0
data2.1,577,579,245.81,547.0,未获奖,56.4,-0.09352671125257452,-0.3652956303704989,0.4156582633053222,-0.09385736834961032,-0.0758074936148622,5,5,298.0,543.0,612.0,585.0,540.0,526.0
data2.1,578,580,157.69,855.0,未获奖,20.4,-1.8606865398149428,-1.9917819189369168,0.026792717086834738,-1.8649268137777302,-1.8752869844233764,5,5,880.0,852.0,829.0,876.0,852.0,852.0
data2.1,579,581,168.24,839.0,未获奖,29.0,-1.6351143681467608,-2.0684383290615584,0.07983193277310925,-1.6349303918139972,-1.6745708585753258,5,5,838.0,836.0,836.0,836.0,836.0,838.0
data2.1,580,582,164.89,843.0,未获奖,21.2,-1.71126205677974,-1.6740948246411622,0.041176470588235294,-1.7136817346343183,-1.7055686576949862,5,5,878.0,840.0,806.0,867.0,841.0,841.0
data2.1,581,583,247.97,521.0,未获奖,53.2,-0.04049128695392605,-0.21728238037424602,0.4873459383753501,-0.03541000858613736,-0.035410008586137416,5,5,428.0,507.0,561.0,495.0,504.0,506.0
data2.1,582,584,269.63,296.0,未获奖,60.6,0.3817105271256963,0.3351154089188978,0.6001540616246498,0.37191435292139285,0.3687008168940696,5,5,125.0,206.0,253.0,274.0,211.0,211.0
data2.1,583,585,269.48,298.0,未获奖,57.0,0.38390045664609107,0.29473202277734856,0.6329621848739496,0.3838112716717511,0.3838112716717512,5,5,278.0,201.0,281.0,208.0,197.0,201.0
data2.1,584,586,257.94,420.0,未获奖,52.6,0.15883716316401303,0.152892807688437,0.5208333333333333,0.16552612735869088,0.23313859386399624,5,5,457.0,374.0,373.0,443.0,366.0,314.0
data2.1,585,587,228.11,665.0,未获奖,50.0,-0.4615767499801615,-0.7152813911211322,0.2633333333333333,-0.45233926947028547,-0.4519129014469535,5,5,530.0,669.0,687.0,711.0,667.0,668.0
data2.1,586,588,245.95,543.0,未获奖,50.0,-0.08079751106944055,-0.10051664240251859,0.48319327731092443,-0.07375698689875483,-0.0737569868987548,5,5,530.0,534.0,514.0,502.0,527.0,525.0
data2.1,587,589,225.35,677.0,未获奖,49.6,-0.492904403306885,-0.8189230664682752,0.29833333333333334,-0.5035087362446873,-0.4993434793791699,5,5,548.0,676.0,705.0,675.0,678.0,678.0
data2.1,588,590,244.55,557.0,未获奖,51.8,-0.12104742838956566,-0.11549175109634331,0.42833333333333334,-0.11527480039007283,-0.11527480039007286,5,5,480.0,554.0,525.0,565.0,550.0,548.0
data2.1,589,591,267.46,325.0,未获奖,55.2,0.34454688598080235,0.3001483879670849,0.6229761904761905,0.346410245910117,0.346410245910117,5,5,345.0,242.0,276.0,224.0,226.0,230.0
data2.1,590,592,240.27,591.0,未获奖,49.0,-0.20696154053220478,-0.3622237737980353,0.41999999999999993,-0.18700291853379541,-0.1819022160145011,5,5,557.0,593.0,610.0,580.0,586.0,585.0
data2.1,591,593,229.95,653.0,未获奖,51.8,-0.4119791910826998,-0.7858352658028903,0.293984593837535,-0.4120760299746918,-0.38648271255171107,5,5,480.0,654.0,699.0,679.0,654.0,640.0
data2.1,592,594,240.49,588.0,未获奖,48.8,-0.18993084450650402,-0.2796572798063778,0.4204481792717087,-0.18928993076249062,-0.20049379553466407,5,5,566.0,587.0,581.0,579.0,588.0,591.0
data2.1,593,595,268.7,313.0,未获奖,52.8,0.3665988555902874,0.38595860125605175,0.6722689075630253,0.3751739129666529,0.385237150863705,5,5,452.0,219.0,223.0,140.0,206.0,198.0
data2.1,594,596,256.92,433.0,未获奖,59.6,0.13817406300162144,0.05845586582130492,0.5184873949579832,0.14230814151581148,0.20654446532726678,5,5,159.0,393.0,432.0,445.0,387.0,341.0
data2.1,595,597,232.14,635.0,未获奖,39.8,-0.36461738878558714,-0.3496110436620352,0.37899159663865545,-0.3704965189550166,-0.38825653136845517,5,5,744.0,636.0,606.0,626.0,641.0,643.0
data2.1,596,598,249.72,501.0,未获奖,50.4,-0.005703123926548192,-0.03766636708765401,0.5050420168067228,-0.005403501392272417,-0.005403501392272378,5,5,519.0,489.0,476.0,463.0,488.0,489.0
data2.1,597,599,259.7,399.0,未获奖,50.0,0.18768014381571244,0.15738117721120554,0.5571428571428572,0.1960983190761499,0.22125009057504738,5,5,530.0,354.0,369.0,367.0,346.0,328.0
data2.1,598,600,137.59,876.0,未获奖,26.6,-2.2482316461731164,-3.206721782197299,0.026666666666666665,-2.2575437364886897,-2.2325891328570378,5,5,850.0,872.0,877.0,878.0,872.0,873.0
data2.1,599,601,211.59,739.0,未获奖,39.2,-0.7741490655589496,-1.0128602904806872,0.24507703081232496,-0.7636980150602071,-0.7636980150602071,5,5,753.0,738.0,739.0,727.0,737.0,737.0
data2.1,600,602,239.49,594.0,未获奖,54.6,-0.21023052215365298,-0.5091644530184223,0.4125,-0.19721863469983072,-0.2311391393626896,5,5,372.0,594.0,643.0,589.0,591.0,603.0
data2.1,601,603,243.94,561.0,未获奖,49.0,-0.12112290981631664,-0.18811284493194652,0.446218487394958,-0.12273816211202698,-0.12273816211202694,5,5,557.0,555.0,549.0,547.0,556.0,557.0
data2.1,602,604,259.07,407.0,未获奖,58.8,0.16617398879820847,-0.07119624683364062,0.49995798319327733,0.1628138587162083,0.16281385871620835,5,5,195.0,370.0,494.0,473.0,370.0,368.0
data2.1,603,605,260.15,398.0,未获奖,58.2,0.20303863288459062,0.16492904999582458,0.5554621848739496,0.20460200856694818,0.24321196863579134,5,5,223.0,344.0,363.0,369.0,340.0,305.0
data2.1,604,606,239.81,593.0,未获奖,55.4,-0.20368932878448714,-0.3603369681454412,0.4,-0.20181318272117366,-0.21164061595070288,5,5,337.0,592.0,608.0,603.0,592.0,596.0
data2.1,605,607,260.85,390.0,未获奖,53.2,0.2144272335683909,0.34146946328249445,0.5582072829131653,0.22991194936692336,0.22991194936692327,5,5,428.0,338.0,248.0,363.0,320.0,317.0
data2.1,606,608,264.92,351.0,未获奖,55.6,0.2931222063935116,0.19710118860260506,0.6137044817927172,0.2844689100617506,0.28967230718765363,5,5,331.0,279.0,340.0,242.0,281.0,276.0
data2.1,607,609,123.75,883.0,未获奖,23.0,-2.524854404798898,-4.361706911281983,0.025175070028011205,-2.532121011786784,-2.5431840053302692,5,5,868.0,879.0,884.0,879.0,880.0,879.0
data2.1,608,610,229.5,657.0,未获奖,41.6,-0.41001232613782645,-0.38038650948404085,0.373109243697479,-0.41290530024912053,-0.42903396882387196,5,5,719.0,652.0,617.0,628.0,656.0,662.0
data2.1,609,611,222.27,694.0,未获奖,40.4,-0.5617194380402368,-0.6501341487177182,0.3042016806722689,-0.574435346251169,-0.6143959300340316,5,5,735.0,694.0,674.0,671.0,698.0,705.0
data2.1,610,612,218.22,710.0,未获奖,46.2,-0.6497275162355153,-1.0372169012395642,0.2719327731092437,-0.660639380245394,-0.6803656059028079,5,5,648.0,714.0,743.0,700.0,716.0,718.0
data2.1,611,613,233.38,630.0,未获奖,48.2,-0.33239260770203594,-0.48417153840059546,0.35333333333333333,-0.3451859313087658,-0.37914373131406237,5,5,588.0,630.0,636.0,638.0,633.0,637.0
data2.1,612,614,207.52,757.0,未获奖,39.4,-0.8751760557000058,-1.0786499050359837,0.20457282913165264,-0.8720553077395863,-0.8720553077395862,5,5,750.0,757.0,750.0,761.0,756.0,758.0
data2.1,613,615,213.68,727.0,未获奖,47.6,-0.7414740684312243,-0.989996913232765,0.2033333333333333,-0.7341636203470208,-0.7651594664365955,5,5,603.0,730.0,735.0,762.0,728.0,739.0
data2.1,614,616,219.18,706.0,未获奖,43.0,-0.6334549452564948,-0.7789382174353101,0.2741036414565826,-0.6264263401036784,-0.6871110509333053,5,5,695.0,707.0,697.0,696.0,705.0,720.0
data2.1,615,617,204.79,767.0,未获奖,45.6,-0.9042179696606949,-1.4029407797113183,0.17142857142857143,-0.9118467541862167,-0.9223792478162419,5,5,656.0,765.0,787.0,782.0,765.0,767.0
data2.1,616,618,187.29,805.0,未获奖,33.4,-1.254431949645174,-1.627289253756271,0.1239565826330532,-1.2483051583161395,-1.2483051583161393,5,5,809.0,804.0,802.0,811.0,804.0,801.0
data2.1,617,619,211.19,741.0,未获奖,45.0,-0.7910680970818825,-1.0989973246890328,0.1775,-0.78841707647631,-0.7995729106158583,5,5,665.0,742.0,754.0,775.0,742.0,741.0
data2.1,618,620,264.25,356.0,未获奖,59.4,0.2849288388735073,0.2635283088540879,0.5932773109243697,0.2949632310971586,0.29496323109715866,5,5,164.0,285.0,299.0,296.0,276.0,272.0
data2.1,619,621,189.82,801.0,未获奖,31.0,-1.2102909261957724,-1.4813719487940453,0.16250000000000003,-1.1982898046863233,-1.1781530703198448,5,5,830.0,801.0,796.0,785.0,801.0,796.0
data2.1,620,622,210.45,745.0,未获奖,45.8,-0.8174086249502175,-1.1197081917438048,0.20916666666666667,-0.8203195637690767,-0.8105496579746142,5,5,655.0,748.0,756.0,756.0,748.0,745.0
data2.1,621,623,263.47,362.0,未获奖,56.6,0.2606172651260635,0.2972041822709569,0.5993627450980392,0.26297642068921967,0.24557244716127063,5,5,294.0,302.0,279.0,278.0,292.0,301.0
data2.1,622,624,124.74,882.0,未获奖,24.0,-2.5406499729026377,-3.8805701695220116,0.026701680672268906,-2.5579843239378453,-2.5579843239378457,5,5,865.0,881.0,881.0,877.0,881.0,881.0
data2.1,623,625,216.13,718.0,未获奖,46.8,-0.6771858155590899,-1.0377522113661328,0.21008403361344535,-0.6726408700166209,-0.6062390953941296,5,5,630.0,718.0,744.0,754.0,717.0,701.0
data2.1,624,626,269.47,300.0,未获奖,49.8,0.38366774992285907,0.4265351088499612,0.6789915966386555,0.4008220020676352,0.4632079666482038,5,5,541.0,203.0,192.0,126.0,179.0,133.0
data2.1,625,627,238.78,603.0,未获奖,49.6,-0.22458792778272807,-0.41123497214148774,0.3527941176470588,-0.22238809395575893,-0.20280795202062069,5,5,548.0,599.0,619.0,639.0,601.0,592.0
data2.1,626,628,266.88,327.0,未获奖,48.2,0.3314082818902767,0.38691242657248326,0.6403361344537816,0.3289823567307478,0.3277064926539654,5,5,588.0,246.0,222.0,197.0,242.0,240.0
data2.1,627,629,268.34,316.0,未获奖,58.4,0.3572701777717373,0.24335761838158057,0.5931232492997198,0.33884954629924097,0.36352053751347313,5,5,212.0,228.0,311.0,297.0,234.0,216.0
data2.1,628,630,152.36,865.0,未获奖,22.6,-1.9617108423771488,-2.0765896423524914,0.04201680672268907,-1.9809358176524874,-2.015761411376029,5,5,871.0,862.0,837.0,865.0,862.0,862.0
data2.1,629,631,195.89,787.0,未获奖,32.6,-1.08777902914478,-1.3078307695871436,0.21458683473389356,-1.0852250035839786,-1.0852250035839786,5,5,814.0,786.0,777.0,750.0,787.0,785.0
data2.1,630,632,251.42,491.0,未获奖,49.0,0.028494296921754824,0.051068586074656516,0.5458263305322129,0.04202868109117752,0.04202868109117752,5,5,557.0,474.0,440.0,389.0,462.0,460.0
data2.1,631,633,188.66,802.0,未获奖,33.0,-1.2268864280653833,-1.4423107806353455,0.14333333333333337,-1.2243833365099537,-1.2733626160639246,5,5,812.0,802.0,792.0,800.0,803.0,802.0
data2.1,632,634,225.94,674.0,未获奖,49.0,-0.5058454695357744,-0.7123371854250042,0.27287114845938376,-0.4927853658134279,-0.49278536581342797,5,5,557.0,678.0,685.0,699.0,676.0,675.0
data2.1,633,635,174.8,826.0,未获奖,31.2,-1.5234239768086593,-1.8065728506845464,0.09083333333333334,-1.5033551863683996,-1.4297099117558212,5,5,827.0,824.0,814.0,831.0,823.0,820.0
data2.1,634,636,248.7,513.0,未获奖,56.8,-0.026017700133421973,-0.2917975499926128,0.492436974789916,-0.03965951687903204,0.0537416402655899,5,5,289.0,499.0,583.0,483.0,508.0,453.0
data2.1,635,637,261.66,382.0,未获奖,50.8,0.2266599462947116,0.22590087341200255,0.5983193277310924,0.2156124491333497,0.17465465953682494,5,5,509.0,326.0,325.0,281.0,334.0,357.0
data2.1,636,638,250.56,496.0,未获奖,48.6,0.01122653898226269,-0.07533273417530803,0.4994817927170868,0.00747680927980783,0.007476809279807847,5,5,574.0,482.0,497.0,474.0,481.0,476.0
data2.1,637,639,259.02,408.0,未获奖,48.2,0.17596039626190257,0.17548289502963724,0.5425000000000001,0.17865889904414264,0.17644717147921682,5,5,588.0,365.0,354.0,394.0,355.0,354.0
data2.1,638,640,255.74,445.0,未获奖,50.4,0.10733731441143575,0.12740381012335686,0.5478991596638656,0.10237491128575817,0.07151799655048172,5,5,519.0,416.0,389.0,382.0,416.0,439.0
data2.1,639,641,214.51,726.0,未获奖,47.0,-0.7228055066872655,-1.3343675524978642,0.25691176470588234,-0.7033968470814259,-0.6724479966894581,5,5,620.0,726.0,780.0,715.0,725.0,716.0
data2.1,640,642,256.96,432.0,未获奖,59.2,0.1390996515135711,-0.09828293923801819,0.5265616246498599,0.15118453498965448,0.14963844708498755,5,5,173.0,392.0,512.0,429.0,380.0,384.0
data2.1,641,643,265.46,343.0,未获奖,51.8,0.30258496248604855,0.3157843101185877,0.6092436974789917,0.3214279368417421,0.35051532143464414,5,5,480.0,269.0,264.0,251.0,246.0,224.0
data2.1,642,644,261.4,386.0,未获奖,52.0,0.2279119494294323,0.18275487721056324,0.5887324929971989,0.23553726119099072,0.23553726119099067,5,5,475.0,323.0,349.0,307.0,316.0,311.0
data2.1,643,645,192.39,794.0,未获奖,34.8,-1.1671787002333485,-1.3951739164203754,0.16225490196078432,-1.1566345082693623,-1.1566345082693623,5,5,795.0,795.0,786.0,786.0,794.0,794.0
data2.1,644,646,253.81,470.0,未获奖,58.6,0.06868912768348613,-0.06288485276323146,0.49671568627450985,0.06599502880195224,0.08209039498838223,5,5,207.0,449.0,491.0,478.0,449.0,432.0
data2.1,645,647,251.09,495.0,未获奖,56.2,0.022005610325407227,-0.0789779656209186,0.49083333333333334,0.022182032906457004,0.004696918612558335,5,5,309.0,477.0,498.0,489.0,476.0,478.0
data2.1,646,648,187.1,806.0,未获奖,36.0,-1.2741983658311593,-1.6609469419965914,0.13651960784313727,-1.2797541729085449,-1.2797541729085449,5,5,786.0,806.0,805.0,805.0,806.0,804.0
data2.1,647,649,195.46,788.0,未获奖,36.8,-1.0908041593734716,-1.3178511762081169,0.175,-1.0711160189460638,-1.0743294247624815,5,5,776.0,788.0,778.0,777.0,782.0,782.0
data2.1,648,650,193.86,793.0,未获奖,42.4,-1.1330235125511379,-2.0641558480490088,0.13392857142857145,-1.133908174983919,-1.1466426061308472,5,5,705.0,793.0,835.0,807.0,793.0,793.0
data2.1,649,651,257.13,428.0,未获奖,52.6,0.14271273092020687,0.1330245664523285,0.565546218487395,0.14041224673565894,0.1821709042395655,5,5,457.0,387.0,385.0,347.0,389.0,351.0
data2.1,650,652,205.67,762.0,未获奖,39.0,-0.8950972051451236,-1.2046957178908873,0.1949509803921569,-0.9027622863956143,-0.9325973619805952,5,5,755.0,761.0,767.0,766.0,763.0,768.0
data2.1,651,653,208.0,755.0,未获奖,42.0,-0.8400159361404155,-1.1130703461743525,0.29876750700280114,-0.8463789226765598,-0.8463789226765597,5,5,712.0,754.0,755.0,674.0,755.0,755.0
data2.1,652,654,199.24,775.0,未获奖,38.0,-1.0397136013287223,-1.7269639993233679,0.16046918767507,-1.042214774015377,-1.042214774015377,5,5,762.0,778.0,811.0,789.0,779.0,776.0
data2.1,653,655,246.7,536.0,未获奖,49.8,-0.07277559710447226,-0.011582164556668795,0.4685084033613445,-0.05701018568896801,-0.057010185688968054,5,5,541.0,526.0,466.0,523.0,519.0,516.0
data2.1,654,656,237.13,614.0,未获奖,47.4,-0.26334285680773434,-0.46202617024146775,0.34151960784313723,-0.26758549831450906,-0.2416365659184526,5,5,613.0,614.0,629.0,651.0,617.0,607.0
data2.1,655,657,248.12,519.0,未获奖,59.2,-0.04706891055019144,-0.23655354493072017,0.4166596638655462,-0.03953176780047546,-0.03833704141286164,5,5,173.0,511.0,569.0,583.0,507.0,508.0
data2.1,656,658,265.7,340.0,未获奖,52.6,0.31398642252042713,0.35708591961121305,0.6064705882352941,0.31924028477592636,0.3192402847759264,5,5,457.0,262.0,243.0,260.0,250.0,247.0
data2.1,657,659,245.6,549.0,未获奖,53.8,-0.08794644515879006,-0.29934542277723175,0.4605042016806723,-0.08877052620595943,-0.09285870839316954,5,5,399.0,539.0,588.0,534.0,535.0,537.0
data2.1,658,660,253.73,472.0,未获奖,46.8,0.06769189535421222,0.08709495759273175,0.5285714285714287,0.05012188034062054,-0.0052863318241359505,5,5,630.0,451.0,415.0,421.0,456.0,488.0
data2.1,659,661,244.94,552.0,未获奖,52.4,-0.10935119479178404,-0.1251555075917682,0.44219887955182074,-0.09655100388150605,-0.008059403597688522,5,5,463.0,546.0,528.0,549.0,542.0,492.0
data2.1,660,662,217.43,715.0,未获奖,49.2,-0.6516031367087346,-0.8141897979807201,0.2641666666666666,-0.6369791022218485,-0.6919189114835534,5,5,554.0,715.0,704.0,710.0,711.0,723.0
data2.1,661,663,262.58,368.0,未获奖,60.0,0.2515309702699907,0.23832006834839697,0.5791036414565827,0.2543790316091083,0.22847509457398668,5,5,143.0,305.0,314.0,325.0,299.0,319.0
data2.1,662,664,245.91,545.0,未获奖,46.2,-0.08893125062523868,-0.10304719936447984,0.4915966386554621,-0.08545293863364416,-0.0972048223040439,5,5,648.0,540.0,515.0,488.0,534.0,541.0
data2.1,663,665,181.11,817.0,未获奖,29.0,-1.3849712060665489,-1.7208161684082366,0.11833333333333333,-1.3825345871922006,-1.4050003256848353,5,5,838.0,815.0,810.0,815.0,815.0,816.0
data2.1,664,666,258.52,413.0,未获奖,55.0,0.17038344673206846,0.13171164793137574,0.564453781512605,0.1604170133502416,0.16041701335024158,5,5,348.0,368.0,388.0,350.0,373.0,370.0
data2.1,665,667,261.48,384.0,未获奖,57.0,0.2166322242077435,0.09892531138990061,0.5213165266106443,0.201458508115575,0.2278844732548491,5,5,278.0,335.0,405.0,439.0,341.0,321.0
data2.1,666,668,229.97,654.0,未获奖,51.0,-0.4221928403377304,-0.8764632702309758,0.2844957983193277,-0.418664468099499,-0.41866446809949903,5,5,504.0,657.0,718.0,689.0,658.0,654.0
data2.1,667,669,264.98,348.0,未获奖,60.6,0.2992774531114157,0.28392849113205243,0.607563025210084,0.30438265829969646,0.2613596840543823,5,5,125.0,272.0,289.0,257.0,263.0,290.0
data2.1,668,670,175.09,825.0,未获奖,31.8,-1.498043331856526,-1.8162084329627834,0.09583333333333333,-1.488931720221394,-1.4720404627978596,5,5,823.0,822.0,815.0,824.0,822.0,822.0
data2.1,669,671,253.56,473.0,未获奖,54.4,0.07113142554756371,0.009153803164325219,0.5210294117647059,0.07610268618464472,0.07610268618464473,5,5,379.0,447.0,458.0,441.0,438.0,437.0
data2.1,670,672,149.3,866.0,未获奖,30.4,-2.014186235960674,-2.988368781569915,0.058823529411764705,-2.0199696444538633,-2.0557633313027273,5,5,833.0,863.0,873.0,852.0,863.0,864.0
data2.1,671,673,131.62,879.0,未获奖,26.0,-2.367600415396791,-2.9977141694111173,0.01918767507002801,-2.3736488541608893,-2.357568911033982,5,5,852.0,876.0,874.0,885.0,876.0,875.0
data2.1,672,674,255.72,447.0,未获奖,55.0,0.10265789372941403,0.13260323384074688,0.5244047619047618,0.1073281713499737,0.1073281713499737,5,5,348.0,419.0,387.0,436.0,410.0,412.0
data2.1,673,675,228.39,662.0,未获奖,43.8,-0.43212991491342406,-0.5623968189731039,0.3463095238095238,-0.4344747998036112,-0.4344747998036112,5,5,684.0,661.0,653.0,648.0,662.0,664.0
data2.1,674,676,257.91,421.0,未获奖,57.4,0.1453445612041504,0.14355327141541968,0.5308333333333334,0.14562521438420833,0.11934170454697152,5,5,260.0,385.0,379.0,416.0,383.0,403.0
data2.1,675,677,260.86,389.0,未获奖,57.6,0.21723541485091555,0.07140063797287596,0.5277310924369749,0.20971715845316832,0.2097171584531683,5,5,251.0,334.0,427.0,423.0,337.0,338.0
data2.1,676,678,254.12,466.0,未获奖,47.6,0.0767562005625507,0.0027959659687704754,0.5383333333333333,0.07154410034510947,0.11132628911810943,5,5,603.0,440.0,462.0,404.0,444.0,409.0
data2.1,677,679,184.08,811.0,未获奖,38.6,-1.3497725796219924,-2.0112672075440186,0.11499999999999999,-1.3425065656237323,-1.3035061774241512,5,5,756.0,813.0,833.0,816.0,811.0,809.0
data2.1,678,680,250.17,499.0,未获奖,44.6,-0.003062597493845953,0.01648755189831679,0.5042016806722689,-0.013751022840614474,-0.029765570052216483,5,5,675.0,485.0,457.0,466.0,494.0,501.0
data2.1,679,681,259.61,400.0,未获奖,58.0,0.18149039319397525,0.08661881332225749,0.527156862745098,0.1812036405316046,0.14570743241941614,5,5,233.0,357.0,416.0,426.0,352.0,385.0
data2.1,680,682,153.05,863.0,未获奖,21.0,-1.9463040739490645,-2.2924510176634825,0.045259103641456584,-1.9495927837349403,-1.9495927837349405,5,5,879.0,860.0,849.0,864.0,861.0,861.0
data2.1,681,683,253.32,474.0,未获奖,51.0,0.06621073795537456,0.01974470812997726,0.5175,0.06064368257779942,0.048333185031617036,5,5,504.0,453.0,456.0,449.0,452.0,455.0
data2.1,682,684,251.82,485.0,未获奖,52.2,0.02563883596230917,-0.08439781810886626,0.48083333333333333,0.03689291794459535,0.012010818142394915,5,5,470.0,476.0,503.0,509.0,466.0,474.0
data2.1,683,685,245.54,550.0,未获奖,54.6,-0.10986645852596685,-0.24206723923437806,0.41224089635854344,-0.1025225671591739,-0.10252256715917392,5,5,372.0,547.0,571.0,591.0,545.0,546.0
data2.1,684,686,263.32,364.0,未获奖,59.2,0.26643841987344397,0.27766536265119834,0.5899159663865545,0.2676111574227268,0.3165923926889064,5,5,173.0,299.0,292.0,302.0,291.0,253.0
data2.1,685,687,258.05,418.0,未获奖,60.0,0.16093134518035054,0.03975945529546245,0.5333333333333334,0.16505058773891942,0.17067257030705715,5,5,143.0,373.0,446.0,412.0,368.0,358.0
data2.1,686,688,205.8,761.0,未获奖,38.6,-0.8989879859369985,-1.0844993847826712,0.19048319327731092,-0.8903817623471862,-0.8903817623471861,5,5,756.0,762.0,752.0,768.0,761.0,761.0
data2.1,687,689,236.36,620.0,未获奖,48.4,-0.2799847388618694,-0.5133624113794086,0.43794117647058817,-0.2879052886258649,-0.3030089498042958,5,5,579.0,620.0,644.0,553.0,622.0,625.0
data2.1,688,690,243.77,562.0,未获奖,42.6,-0.131937177060905,-0.08511994496786504,0.48647058823529415,-0.13494144049791498,-0.1510209657510061,5,5,701.0,559.0,504.0,496.0,559.0,570.0
data2.1,689,691,269.53,297.0,未获奖,57.0,0.39056041948106407,0.3254438503325594,0.6083333333333333,0.3913530965926599,0.33486176946871743,5,5,278.0,193.0,259.0,255.0,189.0,238.0
