source,work_no,row_index,stage,slot,expert_code,raw_score,final_score,consensus_rank,prize,n,mean,std,median,mad,cv,raw_min,raw_max,cv_weight,z_score,robust_z,percentile,calibration_n,calibration_spearman_score_vs_negative_rank,calibration_p_value,calibration_weight,final_weight
data2.1,13,15,phase2,expert_2,P370,66.0,256.46,12.0,一等奖,72,51.263888888888886,9.26905050906473,48.5,6.6716999999999995,0.1808105219866325,35.0,76.0,0.8468759224109629,1.5898188381539011,2.623019620186759,0.9236111111111112,5.0,0.35909242322980395,,0.5598487372049673,0.47412241573106945
data2.1,13,15,phase2,expert_3,P322,56.0,256.46,12.0,一等奖,68,46.86764705882353,9.873686440903155,47.0,10.3782,0.21067169061230454,30.0,77.0,0.825987761797126,0.9249182659218745,0.8672024050413367,0.8235294117647058,6.0,0.6377481392176932,,0.6195777761033174,0.51176366054282
data2.1,14,16,phase1,expert_1,P037,84.0,255.7,13.0,一等奖,120,63.525,14.866895433544043,62.0,11.8608,0.2340321988751522,25.0,95.0,0.8103516268955723,1.377220959918938,1.8548495885606369,0.8958333333333334,,,,0.75,0.6077637201716792
data2.1,14,16,phase1,expert_2,P378,70.0,255.7,13.0,一等奖,119,54.76470588235294,16.155864696997092,60.0,14.825999999999999,0.29500504817287926,20.0,82.0,0.7721977620171432,0.9430194176161216,0.6744907594765952,0.8697478991596639,,,,0.75,0.5791483215128574
data2.1,14,16,phase1,expert_3,P280,66.0,255.7,13.0,一等奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,1.3081233035301552,1.2424829779832016,0.8875,,,,0.75,0.5783450224050853
data2.1,14,16,phase1,expert_4,P308,57.0,255.7,13.0,一等奖,120,41.56666666666667,10.115080125158444,43.0,7.412999999999999,0.24334595329170272,20.0,60.0,0.8042813806990282,1.5257746990008723,1.8885741265344667,0.9583333333333334,,,,0.75,0.6032110355242711
data2.1,14,16,phase1,expert_5,P565,78.0,255.7,13.0,一等奖,120,47.93333333333333,15.461382271216719,50.0,13.343399999999999,0.32256013083205953,20.0,79.0,0.7561092888614993,1.944629926306104,2.098415696149407,0.9916666666666667,,,,0.75,0.5670819666461244
data2.1,14,16,phase2,expert_1,P117,63.0,255.7,13.0,一等奖,73,46.87671232876713,10.92518141913881,43.0,10.3782,0.23306202326041292,30.0,75.0,0.8109892131426124,1.4757912983475026,1.9271164556474147,0.8972602739726028,,,,0.75,0.6082419098569594
data2.1,14,16,phase2,expert_2,P434,64.0,255.7,13.0,一等奖,74,58.5945945945946,4.943291895579493,57.0,2.9652,0.08436429895592307,52.0,81.0,0.9221993023588541,1.0934829501448524,2.3607176581680833,0.8986486486486487,,,,0.75,0.6916494767691406
data2.1,14,16,phase2,expert_3,P280,71.0,255.7,13.0,一等奖,72,56.486111111111114,9.203479218967102,57.5,9.636899999999999,0.16293348998417292,38.0,76.0,0.8598944037750684,1.57700023475663,1.4008654235283131,0.9305555555555556,,,,0.75,0.6449208028313014
data2.1,15,17,phase1,expert_1,P493,69.0,253.74,14.0,一等奖,119,38.11764705882353,11.779166088428486,37.0,11.8608,0.3090213325667967,20.0,70.0,0.7639294907739572,2.621777527317015,2.697963037906381,0.9915966386554622,,,,0.75,0.5729471180804679
data2.1,15,17,phase1,expert_2,P460,85.0,253.74,14.0,一等奖,119,52.30252100840336,12.752237837408895,52.0,10.3782,0.2438168866728243,26.0,93.0,0.8039768640502801,2.5640581212873914,3.1797421518182345,0.9747899159663865,,,,0.75,0.6029826480377101
data2.1,15,17,phase1,expert_3,P370,68.0,253.74,14.0,一等奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,1.890637624517498,2.1583704303251046,0.9663865546218487,2.0,,,0.5,0.3562916115446457
data2.1,15,17,phase1,expert_4,P280,65.0,253.74,14.0,一等奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,1.2372543209461286,1.1714839506698758,0.8708333333333333,,,,0.75,0.5783450224050853
data2.1,15,17,phase1,expert_5,P288,61.0,253.74,14.0,一等奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,0.35104107222851527,0.1498868354392434,0.6,,,,0.75,0.5894098675596317
data2.1,15,17,phase2,expert_1,P117,63.0,253.74,14.0,一等奖,73,46.87671232876713,10.92518141913881,43.0,10.3782,0.23306202326041292,30.0,75.0,0.8109892131426124,1.4757912983475026,1.9271164556474147,0.8972602739726028,,,,0.75,0.6082419098569594
data2.1,15,17,phase2,expert_2,P434,62.0,253.74,14.0,一等奖,74,58.5945945945946,4.943291895579493,57.0,2.9652,0.08436429895592307,52.0,81.0,0.9221993023588541,0.6888942585912569,1.6862268986914881,0.8445945945945946,,,,0.75,0.6916494767691406
data2.1,15,17,phase2,expert_3,P280,70.0,253.74,14.0,一等奖,72,56.486111111111114,9.203479218967102,57.5,9.636899999999999,0.16293348998417292,38.0,76.0,0.8598944037750684,1.4683456731274651,1.2970976143780677,0.9166666666666666,,,,0.75,0.6449208028313014
data2.1,16,18,phase1,expert_1,P370,66.0,253.58,15.0,一等奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,1.7621109879464714,2.023472278429786,0.9285714285714286,2.0,,,0.5,0.3562916115446457
data2.1,16,18,phase1,expert_2,P262,67.0,253.58,15.0,一等奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,0.6838601212939533,0.5246039240373518,0.7521008403361344,,,,0.75,0.6100747223995387
data2.1,16,18,phase1,expert_3,P280,55.0,253.58,15.0,一等奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,0.5285644951058641,0.46149367753661774,0.6958333333333333,,,,0.75,0.5783450224050853
data2.1,16,18,phase1,expert_4,P288,62.0,253.58,15.0,一等奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,0.41696427828081856,0.22483025315886507,0.6333333333333333,,,,0.75,0.5894098675596317
data2.1,16,18,phase1,expert_5,P593,76.0,253.58,15.0,一等奖,119,54.18487394957983,14.613649520721548,55.0,11.8608,0.2696997972961948,20.0,78.0,0.7875877448586539,1.4927911073470885,1.7705382436260624,0.9831932773109243,,,,0.75,0.5906908086439904
data2.1,16,18,phase2,expert_1,P493,63.0,253.58,15.0,一等奖,74,44.17567567567568,9.188077605525196,43.5,9.636899999999999,0.20798952059004724,30.0,70.0,0.8278217508969333,2.0487772450903576,2.023472278429786,0.972972972972973,,,,0.75,0.6208663131727
data2.1,16,18,phase2,expert_2,P376,65.0,253.58,15.0,一等奖,71,56.605633802816904,8.62633653949087,56.0,8.8956,0.1523936039571664,38.0,76.0,0.8677590682264574,0.9731090548988175,1.0117361392148927,0.8309859154929577,,,,0.75,0.6508193011698431
data2.1,16,18,phase2,expert_3,P308,57.0,253.58,15.0,一等奖,70,47.42857142857143,7.080431143368561,47.0,8.1543,0.14928619880596364,30.0,64.0,0.8701052888644598,1.3518143708512784,1.2263468354119913,0.9142857142857143,,,,0.75,0.6525789666483448
data2.1,17,19,phase1,expert_1,P530,77.0,253.53,16.0,一等奖,119,52.890756302521005,11.9389619370791,54.0,10.3782,0.2257287051973964,20.0,86.0,0.8158412181747476,2.019375204020241,2.216183923994527,0.9915966386554622,,,,0.75,0.6118809136310608
data2.1,17,19,phase1,expert_2,P370,66.0,253.53,16.0,一等奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,1.7621109879464714,2.023472278429786,0.9285714285714286,2.0,,,0.5,0.3562916115446457
data2.1,17,19,phase1,expert_3,P322,69.0,253.53,16.0,一等奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,1.844403597324334,2.3607176581680833,0.9495798319327731,1.0,,,0.5,0.3688047556370115
data2.1,17,19,phase1,expert_4,P326,53.0,253.53,16.0,一等奖,119,35.57142857142857,10.964172338144484,34.0,11.8608,0.3082297444458289,20.0,63.0,0.7643917318388169,1.5895929844095231,1.6019155537569136,0.9159663865546218,,,,0.75,0.5732937988791127
data2.1,17,19,phase1,expert_5,P239,82.0,253.53,16.0,一等奖,119,53.470588235294116,15.037706014995099,53.0,16.3086,0.28123322580298865,23.0,85.0,0.7804980232020357,1.897191748279778,1.7782029113473874,0.9873949579831933,,,,0.75,0.5853735174015268
data2.1,17,19,phase2,expert_1,P117,68.0,253.53,16.0,一等奖,73,46.87671232876713,10.92518141913881,43.0,10.3782,0.23306202326041292,30.0,75.0,0.8109892131426124,1.9334496024229813,2.4088955695592684,0.9726027397260274,,,,0.75,0.6082419098569594
data2.1,17,19,phase2,expert_2,P280,60.0,253.53,16.0,一等奖,72,56.486111111111114,9.203479218967102,57.5,9.636899999999999,0.16293348998417292,38.0,76.0,0.8598944037750684,0.3818000568358154,0.25941952287561354,0.6875,,,,0.75,0.6449208028313014
data2.1,17,19,phase2,expert_3,P308,56.0,253.53,16.0,一等奖,70,47.42857142857143,7.080431143368561,47.0,8.1543,0.14928619880596364,30.0,64.0,0.8701052888644598,1.2105800335981598,1.1037121518707922,0.8785714285714286,,,,0.75,0.6525789666483448
data2.1,18,20,phase1,expert_1,P440,56.0,252.85,17.0,一等奖,119,49.411764705882355,11.08397206284508,50.0,8.8956,0.22431848222424564,20.0,82.0,0.8167809393706763,0.5943929898742951,0.6744907594765952,0.7899159663865546,,,,0.75,0.6125857045280072
data2.1,18,20,phase1,expert_2,P370,58.0,252.85,17.0,一等奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,1.2480044416623643,1.4838796708485096,0.8445378151260504,2.0,,,0.5,0.3562916115446457
data2.1,18,20,phase1,expert_3,P262,67.0,252.85,17.0,一等奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,0.6838601212939533,0.5246039240373518,0.7521008403361344,,,,0.75,0.6100747223995387
data2.1,18,20,phase1,expert_4,P322,71.0,252.85,17.0,一等奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,1.979346129191285,2.529340348037232,0.9663865546218487,1.0,,,0.5,0.3688047556370115
data2.1,18,20,phase1,expert_5,P326,55.0,252.85,17.0,一等奖,119,35.57142857142857,10.964172338144484,34.0,11.8608,0.3082297444458289,20.0,63.0,0.7643917318388169,1.772005294095862,1.7705382436260624,0.9537815126050421,,,,0.75,0.5732937988791127
data2.1,18,20,phase2,expert_1,P037,63.0,252.85,17.0,一等奖,76,56.89473684210526,4.745746017556976,57.0,4.4478,0.08341274221422992,47.0,72.0,0.9230092660311945,1.286470690868876,1.3489815189531904,0.9013157894736842,,,,0.75,0.6922569495233959
data2.1,18,20,phase2,expert_2,P326,55.0,252.85,17.0,一等奖,70,44.81428571428572,7.33917986403144,44.0,8.8956,0.16376875692770188,32.0,58.0,0.8592772353160225,1.387854566098511,1.2365663923737578,0.8714285714285714,,,,0.75,0.6444579264870169
data2.1,18,20,phase2,expert_3,P308,57.0,252.85,17.0,一等奖,70,47.42857142857143,7.080431143368561,47.0,8.1543,0.14928619880596364,30.0,64.0,0.8701052888644598,1.3518143708512784,1.2263468354119913,0.9142857142857143,,,,0.75,0.6525789666483448
data2.1,19,21,phase1,expert_1,P183,46.0,252.07,18.0,一等奖,120,40.075,7.059367100919615,39.0,4.4478,0.1761538889811507,16.0,60.0,0.85022887682347,0.8393103680963347,1.5738117721120555,0.8333333333333334,,,,0.75,0.6376716576176025
data2.1,19,21,phase1,expert_2,P117,58.0,252.07,18.0,一等奖,119,39.134453781512605,12.40279108128072,37.0,13.343399999999999,0.31692766559424645,20.0,78.0,0.7593431485462514,1.52107264363751,1.5738117721120555,0.9369747899159664,,,,0.75,0.5695073614096886
data2.1,19,21,phase1,expert_3,P340,65.0,252.07,18.0,一等奖,119,63.32773109243698,11.779837157299742,65.0,7.412999999999999,0.18601388292445187,30.0,80.0,0.8431604506468491,0.14196027374849995,0.0,0.47058823529411764,,,,0.75,0.6323703379851369
data2.1,19,21,phase1,expert_4,P260,72.0,252.07,18.0,一等奖,120,53.84166666666667,14.081990306075067,54.5,14.0847,0.2615444724855298,20.0,91.0,0.7926791498913807,1.2894720802001762,1.2424829779832016,0.8875,,,,0.75,0.5945093624185355
data2.1,19,21,phase1,expert_5,P372,77.0,252.07,18.0,一等奖,120,71.88333333333334,12.325544516127781,76.0,7.412999999999999,0.17146595663521141,30.0,88.0,0.8536312936248602,0.4151270282600158,0.13489815189531904,0.55,2.0,,,0.5,0.4268156468124301
data2.1,19,21,phase2,expert_1,P493,59.0,252.07,18.0,一等奖,74,44.17567567567568,9.188077605525196,43.5,9.636899999999999,0.20798952059004724,30.0,70.0,0.8278217508969333,1.6134304650855151,1.608401041828804,0.9256756756756757,,,,0.75,0.6208663131727
data2.1,19,21,phase2,expert_2,P322,63.0,252.07,18.0,一等奖,68,46.86764705882353,9.873686440903155,47.0,10.3782,0.21067169061230454,30.0,77.0,0.825987761797126,1.6338733296558716,1.541693164517932,0.9705882352941176,6.0,0.6377481392176932,,0.6195777761033174,0.51176366054282
data2.1,19,21,phase2,expert_3,P326,53.0,252.07,18.0,一等奖,70,44.81428571428572,7.33917986403144,44.0,8.8956,0.16376875692770188,32.0,58.0,0.8592772353160225,1.1153445531198412,1.0117361392148927,0.8071428571428572,,,,0.75,0.6444579264870169
data2.1,20,22,phase1,expert_1,P440,77.0,251.82,19.0,一等奖,119,49.411764705882355,11.08397206284508,50.0,8.8956,0.22431848222424564,20.0,82.0,0.8167809393706763,2.4890206450986114,3.0352084176446783,0.9915966386554622,,,,0.75,0.6125857045280072
data2.1,20,22,phase1,expert_2,P370,75.0,251.82,19.0,一等奖,119,38.57983193277311,15.560976723254987,36.0,14.825999999999999,0.4033448551660517,5.0,75.0,0.7125832230892915,2.340480852516092,2.6305139619587212,1.0,2.0,,,0.5,0.3562916115446457
data2.1,20,22,phase1,expert_3,P262,61.0,251.82,19.0,一等奖,119,57.91596638655462,13.283467379640724,60.0,13.343399999999999,0.22935760565543328,20.0,85.0,0.813432963199385,0.2321708274883264,0.0749434177196217,0.5966386554621849,,,,0.75,0.6100747223995387
data2.1,20,22,phase1,expert_4,P322,70.0,251.82,19.0,一等奖,119,41.66386554621849,14.82112401723673,41.0,11.8608,0.3557308910954358,0.0,83.0,0.737609511274023,1.9118748632578095,2.4450290031026576,0.957983193277311,1.0,,,0.5,0.3688047556370115
data2.1,20,22,phase1,expert_5,P326,50.0,251.82,19.0,一等奖,119,35.57142857142857,10.964172338144484,34.0,11.8608,0.3082297444458289,20.0,63.0,0.7643917318388169,1.315974519880015,1.3489815189531904,0.8697478991596639,,,,0.75,0.5732937988791127
data2.1,20,22,phase2,expert_1,P037,67.0,251.82,19.0,一等奖,76,56.89473684210526,4.745746017556976,57.0,4.4478,0.08341274221422992,47.0,72.0,0.9230092660311945,2.1293307986795185,2.2483025315886507,0.9736842105263158,,,,0.75,0.6922569495233959
data2.1,20,22,phase2,expert_2,P493,45.0,251.82,19.0,一等奖,74,44.17567567567568,9.188077605525196,43.5,9.636899999999999,0.20798952059004724,30.0,70.0,0.8278217508969333,0.08971673506856541,0.15565171372536812,0.6216216216216216,,,,0.75,0.6208663131727
data2.1,20,22,phase2,expert_3,P370,75.0,251.82,19.0,一等奖,72,51.263888888888886,9.26905050906473,48.5,6.6716999999999995,0.1808105219866325,35.0,76.0,0.8468759224109629,2.560792077667311,3.9720011391399495,0.9722222222222222,5.0,0.35909242322980395,,0.5598487372049673,0.47412241573106945
data2.1,21,23,phase1,expert_1,P003,76.0,251.53,21.0,二等奖,119,48.865546218487395,12.871545526199066,48.0,10.3782,0.26340738050175216,0.0,80.0,0.7915103358054295,2.108096011180822,2.697963037906381,0.9915966386554622,,,,0.75,0.5936327518540722
data2.1,21,23,phase1,expert_2,P388,81.0,251.53,21.0,二等奖,119,58.285714285714285,14.536419987509605,60.0,14.825999999999999,0.24939936253080205,20.0,91.0,0.8003845927809544,1.5625777002730334,1.41643059490085,0.9495798319327731,,,,0.75,0.6002884445857158
data2.1,21,23,phase1,expert_3,P431,69.0,251.53,21.0,二等奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,1.5840731376499926,4.046944556859571,0.9458333333333333,,,,0.75,0.606803381317141
data2.1,21,23,phase1,expert_4,P288,78.0,251.53,21.0,二等奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,1.4717355751176713,1.4239249366728122,0.9666666666666667,,,,0.75,0.5894098675596317
data2.1,21,23,phase1,expert_5,P394,64.0,251.53,21.0,二等奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,1.3329187806278568,1.3489815189531904,0.9375,,,,0.75,0.5815695506563696
data2.1,21,23,phase2,expert_1,P280,58.0,251.53,21.0,二等奖,72,56.486111111111114,9.203479218967102,57.5,9.636899999999999,0.16293348998417292,38.0,76.0,0.8598944037750684,0.1644909335774855,0.05188390457512271,0.5486111111111112,,,,0.75,0.6449208028313014
data2.1,21,23,phase2,expert_2,P322,64.0,251.53,21.0,二等奖,68,46.86764705882353,9.873686440903155,47.0,10.3782,0.21067169061230454,30.0,77.0,0.825987761797126,1.7351526244750142,1.6380489873003026,0.9852941176470589,6.0,0.6377481392176932,,0.6195777761033174,0.51176366054282
data2.1,21,23,phase2,expert_3,P308,59.0,251.53,21.0,二等奖,70,47.42857142857143,7.080431143368561,47.0,8.1543,0.14928619880596364,30.0,64.0,0.8701052888644598,1.6342830453575157,1.4716162024943895,0.9642857142857143,,,,0.75,0.6525789666483448
data2.1,22,24,phase1,expert_1,P345,44.0,251.23,22.0,二等奖,120,32.28333333333333,9.368446355444746,32.5,9.636899999999999,0.290194517979703,20.0,66.0,0.775076925273164,1.2506520528729062,1.1933298052278223,0.9125,,,,0.75,0.5813076939548729
data2.1,22,24,phase1,expert_2,P376,72.0,251.23,22.0,二等奖,120,47.025,14.150726738471446,48.0,11.8608,0.3009192288882817,20.0,80.0,0.7686872311469819,1.7649270218822548,2.023472278429786,0.95,2.0,,,0.5,0.38434361557349095
data2.1,22,24,phase1,expert_3,P394,71.0,251.23,22.0,二等奖,120,46.175,13.372907831341179,48.0,11.8608,0.2896135967805345,20.0,80.0,0.7754260675418261,1.856365146091812,1.9391609334952111,0.9833333333333333,,,,0.75,0.5815695506563696
data2.1,22,24,phase1,expert_4,P290,80.0,251.23,22.0,二等奖,120,71.525,9.82020083999381,73.0,7.412999999999999,0.13729746018865863,30.0,85.0,0.8792774406039005,0.8630169726758192,0.9442870632672333,0.875,,,,0.75,0.6594580804529253
data2.1,22,24,phase1,expert_5,P704,78.0,251.23,22.0,二等奖,120,60.30833333333333,15.941487459110068,63.0,15.5673,0.26433307932751254,20.0,86.0,0.7909308206441068,1.1097876977945635,0.9635582278237074,0.9041666666666667,1.0,,,0.5,0.3954654103220534
data2.1,22,24,phase2,expert_1,P117,57.0,251.23,22.0,二等奖,73,46.87671232876713,10.92518141913881,43.0,10.3782,0.23306202326041292,30.0,75.0,0.8109892131426124,0.926601333456928,1.3489815189531904,0.8013698630136986,,,,0.75,0.6082419098569594
data2.1,22,24,phase2,expert_2,P434,66.0,251.23,22.0,二等奖,74,58.5945945945946,4.943291895579493,57.0,2.9652,0.08436429895592307,52.0,81.0,0.9221993023588541,1.498071641698448,3.0352084176446783,0.9256756756756757,,,,0.75,0.6916494767691406
data2.1,22,24,phase2,expert_3,P322,60.0,251.23,22.0,二等奖,68,46.86764705882353,9.873686440903155,47.0,10.3782,0.21067169061230454,30.0,77.0,0.825987761797126,1.3300354451984444,1.2526256961708195,0.9117647058823529,6.0,0.6377481392176932,,0.6195777761033174,0.51176366054282
data2.1,23,25,phase1,expert_1,P388,91.0,250.87,23.0,二等奖,119,58.285714285714285,14.536419987509605,60.0,14.825999999999999,0.24939936253080205,20.0,91.0,0.8003845927809544,2.2505049897014127,2.0909213543774454,1.0,,,,0.75,0.6002884445857158
data2.1,23,25,phase1,expert_2,P431,78.0,250.87,23.0,二等奖,120,50.225,11.852356784392622,51.0,4.4478,0.23598520227760322,20.0,78.0,0.8090711750895212,2.3434157868563807,6.070416835289357,1.0,,,,0.75,0.606803381317141
data2.1,23,25,phase1,expert_3,P280,68.0,250.87,23.0,二等奖,120,47.541666666666664,14.110545453567658,48.5,14.0847,0.29680376063595426,20.0,75.0,0.7711266965401138,1.449861268698208,1.3844810326098533,0.9083333333333333,,,,0.75,0.5783450224050853
data2.1,23,25,phase1,expert_4,P288,80.0,250.87,23.0,二等奖,120,55.675,15.169165152656602,59.0,13.343399999999999,0.272459185498996,0.0,82.0,0.7858798234128422,1.603581987222278,1.5738117721120555,0.9791666666666666,,,,0.75,0.5894098675596317
data2.1,23,25,phase1,expert_5,P593,66.0,250.87,23.0,二等奖,119,54.18487394957983,14.613649520721548,55.0,11.8608,0.2696997972961948,20.0,78.0,0.7875877448586539,0.808499343963793,0.9274247942803184,0.7983193277310925,,,,0.75,0.5906908086439904
